unix,Date,symbol,Open,High,Low,Close,Volume,Volume USDT,tradecount
1.57E+12,8/7/2019 0:00,BTC/USDT,11481.69,12141.17,11382.84,11975.03,69173.39035,814597979.1,592916
1.57E+12,8/6/2019 0:00,BTC/USDT,11830,12330.7,11226.7,11481.69,76705.38988,904119081.6,625827
1.56E+12,8/5/2019 0:00,BTC/USDT,10929.99,11937.52,10927.8,11828.8,65153.67371,757976547.2,622610
1.56E+12,8/4/2019 0:00,BTC/USDT,10816.86,11040,10552,10929.23,39924.74514,431793873.4,353721
1.56E+12,8/3/2019 0:00,BTC/USDT,10523.75,10904.77,10497.93,10816.86,33802.31882,363852799.9,348893
1.56E+12,8/2/2019 0:00,BTC/USDT,10375,10670,10281.35,10523.75,42990.44422,450323284.2,431322
1.56E+12,8/1/2019 0:00,BTC/USDT,10080.53,10467.86,9863.46,10374.99,41727.63703,422156523.7,378062
1.56E+12,7/31/2019 0:00,BTC/USDT,9575,10109.8,9555,10080.53,39515.35456,389690761.4,364212
1.56E+12,7/30/2019 0:00,BTC/USDT,9509.07,9714.28,9402,9574.21,32536.36883,310867928.3,283961
1.56E+12,7/29/2019 0:00,BTC/USDT,9541.54,9729,9395,9507.64,29021.93741,277497756.8,294468
1.56E+12,7/28/2019 0:00,BTC/USDT,9478.92,9594.99,9165,9541.54,29401.02294,278537286.1,271327
1.56E+12,7/27/2019 0:00,BTC/USDT,9824,10188.66,9333,9476.52,43809.7783,424932725,401418
1.56E+12,7/26/2019 0:00,BTC/USDT,9882.15,9889.98,9637,9824,27167.46322,265108103.1,299935
1.56E+12,7/25/2019 0:00,BTC/USDT,9763.4,10175,9720.03,9879.87,37873.35473,378938450.1,368176
1.56E+12,7/24/2019 0:00,BTC/USDT,9864.78,9937,9525,9763.28,43475.38038,422534162.1,424762
1.56E+12,7/23/2019 0:00,BTC/USDT,10343.08,10343.97,9822,9864.91,47624.37071,478441909.4,448147
1.56E+12,7/22/2019 0:00,BTC/USDT,10590.15,10683.16,10100,10340.31,40467.95484,421016379.4,389565
1.56E+12,7/21/2019 0:00,BTC/USDT,10740.27,10817.9,10288,10589.45,38834.28794,409661486,395452
1.56E+12,7/20/2019 0:00,BTC/USDT,10505.78,11068.99,10350,10740.23,47331.89985,505569016.4,461660
1.56E+12,7/19/2019 0:00,BTC/USDT,10628.64,10769.71,10121.84,10504.29,56546.93213,589931612.3,567735
1.56E+12,7/18/2019 0:00,BTC/USDT,9668.86,10788,9252,10627.16,80283.31025,807822745.2,734821
1.56E+12,7/17/2019 0:00,BTC/USDT,9430.17,9957,9060,9667.92,84942.67272,809555508.3,757742
1.56E+12,7/16/2019 0:00,BTC/USDT,10833.78,11028,9350.01,9439.59,97219.44341,982462166.7,796646
1.56E+12,7/15/2019 0:00,BTC/USDT,10174.18,11100,9860,10838.72,81922.42633,851028723.7,732206
1.56E+12,7/14/2019 0:00,BTC/USDT,11355.78,11452,10103,10174.18,72517.57924,777646151.6,649043
1.56E+12,7/13/2019 0:00,BTC/USDT,11757.22,11799.98,10830,11355.76,54245.59455,614050008,510305
1.56E+12,7/12/2019 0:00,BTC/USDT,11342.88,11885,11073,11757.22,56321.85828,649824820.8,537561
1.56E+12,7/11/2019 0:00,BTC/USDT,12108.11,12111.73,11000,11342.89,87506.46106,1007356802,760057
1.56E+12,7/10/2019 0:00,BTC/USDT,12548.51,13147.08,11569,12108.37,109246.045,1369749940,899391
1.56E+12,7/9/2019 0:00,BTC/USDT,12238.6,12794.73,12068,12543.41,78442.13034,975986802,660273
1.56E+12,7/8/2019 0:00,BTC/USDT,11410,12338.03,11220,12238.6,52182.36722,618530684.4,507860
1.56E+12,7/7/2019 0:00,BTC/USDT,11256.45,11538,11094.37,11406.24,38884.7956,439439052.9,366769
1.56E+12,7/6/2019 0:00,BTC/USDT,10982.41,11665,10964.51,11256.49,51469.49633,585001376.2,470692
1.56E+12,7/5/2019 0:00,BTC/USDT,11145.67,11406.83,10796.44,10970.73,63534.35058,705853649,564857
1.56E+12,7/4/2019 0:00,BTC/USDT,11940,12000,11055,11145.67,66512.22189,775818897.4,643867
1.56E+12,7/3/2019 0:00,BTC/USDT,10844.98,11991.89,10841.04,11940,96815.90029,1097804643,814754
1.56E+12,7/2/2019 0:00,BTC/USDT,10624.9,10938.75,9727,10842.85,109561.0387,1128353805,870148
1.56E+12,7/1/2019 0:00,BTC/USDT,10854.1,11282.28,10030,10624.93,90962.26827,972343281.9,757458
1.56E+12,6/30/2019 0:00,BTC/USDT,11903.13,12180,10766.03,10854.1,84512.53044,971151050.9,711267
1.56E+12,6/29/2019 0:00,BTC/USDT,12407.06,12441.54,11475.02,11903.13,69642.07416,829011822.2,732073
1.56E+12,6/28/2019 0:00,BTC/USDT,11329.99,12480,10982.88,12400.63,95795.20396,1129888341,883116
1.56E+12,6/27/2019 0:00,BTC/USDT,13098.38,13478.04,10525.1,11329.99,173894.8209,2058443849,1357233
1.56E+12,6/26/2019 0:00,BTC/USDT,11821.28,13970,11741,13093.8,155930.1474,1996178375,1355074
1.56E+12,6/25/2019 0:00,BTC/USDT,11056.59,11850,11026,11820.86,61276.68665,697773986.3,597798
1.56E+12,6/24/2019 0:00,BTC/USDT,10905.95,11143.63,10620.8,11056.59,43101.04529,469746663.9,440335
1.56E+12,6/23/2019 0:00,BTC/USDT,10729,11392.64,10555.18,10906.07,57445.32395,625330374.7,557935
1.56E+12,6/22/2019 0:00,BTC/USDT,10159.86,11160,9921.72,10729.5,104169.448,1112069568,923334
1.56E+12,6/21/2019 0:00,BTC/USDT,9518.06,10174.99,9518.06,10159.86,50484.41589,494783688,474344
1.56E+12,6/20/2019 0:00,BTC/USDT,9253.76,9590,9175.2,9517.12,34556.05398,323621848.2,350662
1.56E+12,6/19/2019 0:00,BTC/USDT,9081.97,9304,8960,9255.49,32147.7065,293748062.7,306202
1.56E+12,6/18/2019 0:00,BTC/USDT,9312.13,9336.36,8950,9081.55,51554.5694,470271954.3,449730
1.56E+12,6/17/2019 0:00,BTC/USDT,8953,9444,8950,9313.96,47895.48537,441567296.1,462160
1.56E+12,6/16/2019 0:00,BTC/USDT,8810.77,9333,8760,8953.33,63289.25122,574211343,552319
1.56E+12,6/15/2019 0:00,BTC/USDT,8650.88,8864.99,8567.63,8808.7,31791.63604,276420769.3,335840
1.56E+12,6/14/2019 0:00,BTC/USDT,8216.44,8684.41,8144.32,8650,39835.24626,333475488.6,410072
1.56E+12,6/13/2019 0:00,BTC/USDT,8127.64,8309.82,8010.03,8218.54,30467.76434,248418184.8,341246
1.56E+12,6/12/2019 0:00,BTC/USDT,7884.9,8200,7788.99,8127.64,41597.08262,333291726.6,361980
1.56E+12,6/11/2019 0:00,BTC/USDT,7981,8010,7692.23,7884.9,30334.99943,238031771.5,309059
1.56E+12,6/10/2019 0:00,BTC/USDT,7627.57,8020,7511,7982.75,36756.07847,287125340,387179
1.56E+12,6/9/2019 0:00,BTC/USDT,7895.28,7935,7506.66,7628.13,31568.46516,243970971,322175
1.56E+12,6/8/2019 0:00,BTC/USDT,7978.94,8044.65,7751,7893.62,22657.32963,179047320,250864
1.56E+12,6/7/2019 0:00,BTC/USDT,7787.57,8100,7737.49,7980.53,33942.22566,269125728.1,323096
1.56E+12,6/6/2019 0:00,BTC/USDT,7778.08,7868.13,7444.58,7786.7,36624.11875,282156410.5,371485
1.56E+12,6/5/2019 0:00,BTC/USDT,7687.04,7896.7,7572.78,7776.5,48679.65646,377635818,426120
1.56E+12,6/4/2019 0:00,BTC/USDT,8115.66,8115.66,7481.02,7687.03,74143.94894,582173398.3,645913
1.56E+12,6/3/2019 0:00,BTC/USDT,8726,8800.95,8080.8,8115.82,45692.9651,387155495,431252
1.56E+12,6/2/2019 0:00,BTC/USDT,8545.1,8814.78,8524,8725.98,27835.13327,241414596.7,299353
1.56E+12,6/1/2019 0:00,BTC/USDT,8555,8626,8442.36,8544.07,31868.23416,272098436.3,348375
1.56E+12,5/31/2019 0:00,BTC/USDT,8267.1,8594,8108.5,8555,44727.49162,373629673.9,416525
1.56E+12,5/30/2019 0:00,BTC/USDT,8646.5,9074.26,8005,8269.54,70379.99852,603312537.4,617341
1.56E+12,5/29/2019 0:00,BTC/USDT,8716.87,8750,8406.6,8645.68,33880.86592,292094591,352317
1.56E+12,5/28/2019 0:00,BTC/USDT,8752.52,8798.49,8510.63,8715.64,31470.55153,273791910.6,349123
1.56E+12,5/27/2019 0:00,BTC/USDT,8612.54,8908.32,8589,8756.32,51886.76879,452651204.9,478773
1.56E+12,5/26/2019 0:00,BTC/USDT,8023,8740,7833.42,8614.43,49652.14457,409616322.4,377306
1.56E+12,5/25/2019 0:00,BTC/USDT,7964.52,8091.8,7908.34,8025.41,28414.32882,227376280.6,264448
1.56E+12,5/24/2019 0:00,BTC/USDT,7849.95,8130,7766,7964.87,46664.78533,371381043.7,428676
1.56E+12,5/23/2019 0:00,BTC/USDT,7627.8,7940.98,7461,7851.51,49648.1847,381536239.5,449220
1.56E+12,5/22/2019 0:00,BTC/USDT,7904.48,8016,7465,7628.43,49136.99459,384730220.7,461337
1.56E+12,5/21/2019 0:00,BTC/USDT,7937.16,8042.32,7771,7904.87,52301.75225,413637782.4,554038
1.56E+12,5/20/2019 0:00,BTC/USDT,8147.94,8156.03,7553,7938.15,65859.20856,517939277.9,610360
1.56E+12,5/19/2019 0:00,BTC/USDT,7257.32,8275.09,7243.08,8148.48,65577.44206,517729474.4,583432
1.56E+12,5/18/2019 0:00,BTC/USDT,7355.28,7458,7156.61,7257.45,37054.94478,271170511.1,379504
1.56E+12,5/17/2019 0:00,BTC/USDT,7868.67,7925,6913,7355.26,88752.00816,645676487.4,803893
1.56E+12,5/16/2019 0:00,BTC/USDT,8169.08,8320,7705,7866.59,69630.514,557126171.3,666538
1.56E+12,5/15/2019 0:00,BTC/USDT,7945.26,8249,7850,8169.87,37884.32721,305196285.3,347533
1.56E+12,5/14/2019 0:00,BTC/USDT,7795.62,8366,7599.56,7947.56,76583.7226,611103206,655426
1.56E+12,5/13/2019 0:00,BTC/USDT,6968.24,8100,6870,7790.71,85804.73533,648012612.3,588497
1.56E+12,5/12/2019 0:00,BTC/USDT,7076.24,7521.78,6750,6967.31,86948.97534,619939454.5,647345
1.56E+12,5/11/2019 0:00,BTC/USDT,6375.16,7343.99,6372.85,7076.22,74022.42439,507216001.3,562540
1.56E+12,5/10/2019 0:00,BTC/USDT,6209.95,6468.92,6172,6373.33,36623.61079,231801342.4,283074
1.56E+12,5/9/2019 0:00,BTC/USDT,5986.66,6224.55,5983.71,6209.18,27453.01144,167489934.3,227841
1.56E+12,5/8/2019 0:00,BTC/USDT,5846.34,6014.72,5772.2,5987.29,23074.05152,136245255.6,190966
1.56E+12,5/7/2019 0:00,BTC/USDT,5749.92,6028.41,5747.74,5846.34,39905.06442,236176663.8,301388
1.56E+12,5/6/2019 0:00,BTC/USDT,5773.18,5805,5619.14,5747.79,25256.59633,144358553.9,230431
1.56E+12,5/5/2019 0:00,BTC/USDT,5829.83,5839.9,5696,5775.62,23822.54378,137653160.8,185365
1.56E+12,5/4/2019 0:00,BTC/USDT,5770.62,5900,5587.45,5829.45,39682.40899,228942582.5,283145
1.56E+12,5/3/2019 0:00,BTC/USDT,5494.81,5844,5477.57,5772.69,46297.17285,264435878.9,338298
1.56E+12,5/2/2019 0:00,BTC/USDT,5383.2,5538,5370,5492.87,22795.78784,124498567.2,181896
1.56E+12,5/1/2019 0:00,BTC/USDT,5321.94,5402,5316.2,5383.2,17217.47322,92194935.6,161488
1.56E+12,4/30/2019 0:00,BTC/USDT,5238.14,5339.98,5192.15,5320.81,22238.06823,117309839.2,180989
1.56E+12,4/29/2019 0:00,BTC/USDT,5309.81,5332,5178.8,5238.14,19918.13508,104822151.5,178472
1.56E+12,4/28/2019 0:00,BTC/USDT,5295.69,5340,5259.48,5307.52,14371.43387,76277087.37,127730
1.56E+12,4/27/2019 0:00,BTC/USDT,5315,5342.5,5257.67,5295.69,15422.89694,81749716.42,145733
1.56E+12,4/26/2019 0:00,BTC/USDT,5220.47,5510,5161.62,5314.1,48912.29451,259659705.7,333183
1.56E+12,4/25/2019 0:00,BTC/USDT,5415,5491.84,5102,5219.9,49636.08995,265091565.6,331089
1.56E+12,4/24/2019 0:00,BTC/USDT,5490.91,5582.2,5333.35,5415,48224.15241,262493252.9,339599
1.56E+12,4/23/2019 0:00,BTC/USDT,5357.14,5600,5332.41,5493.31,41262.10392,227154061.9,282563
1.56E+12,4/22/2019 0:00,BTC/USDT,5257.41,5400,5208.35,5357.14,29563.85231,156632203,210361
1.56E+12,4/21/2019 0:00,BTC/USDT,5292.91,5314.35,5165,5256.14,25549.57094,133929931.2,210494
1.56E+12,4/20/2019 0:00,BTC/USDT,5258.68,5333.42,5230.1,5291.73,19168.90827,101343660.2,157080
1.56E+12,4/19/2019 0:00,BTC/USDT,5258.44,5320,5175,5258.68,24611.23632,128937309.6,178148
1.56E+12,4/18/2019 0:00,BTC/USDT,5202.41,5287,5198.8,5258.44,22619.239,118573129.9,167110
1.56E+12,4/17/2019 0:00,BTC/USDT,5173.72,5230.4,5146.8,5202.82,23307.53613,120972345.5,179490
1.56E+12,4/16/2019 0:00,BTC/USDT,5024.95,5197.72,5003.94,5173.72,24242.22949,123581651.7,168550
1.56E+12,4/15/2019 0:00,BTC/USDT,5131.28,5167.38,4950,5024.95,29057.19158,147687551.9,204944
1.56E+12,4/14/2019 0:00,BTC/USDT,5047.45,5152.99,5000,5131.3,18281.60774,92594930.43,131700
1.56E+12,4/13/2019 0:00,BTC/USDT,5047,5099,5004,5045.22,17292.4568,87375984.44,138674
1.56E+12,4/12/2019 0:00,BTC/USDT,5017.37,5080.58,4861.22,5048.01,33276.67861,166485761.1,226036
1.55E+12,4/11/2019 0:00,BTC/USDT,5307.86,5332.67,4927,5017.37,54696.60069,277736905.9,369304
1.55E+12,4/10/2019 0:00,BTC/USDT,5150,5422,5135,5308.25,40073.62047,210870034.5,260967
1.55E+12,4/9/2019 0:00,BTC/USDT,5238.38,5238.4,5076.68,5150,34067.01231,175633627.3,253381
1.55E+12,4/8/2019 0:00,BTC/USDT,5170.27,5305,5039,5236.9,50178.43078,260487077.8,350828
1.55E+12,4/7/2019 0:00,BTC/USDT,5042.07,5234,5026,5170.27,37615.4868,192916750.6,274084
1.55E+12,4/6/2019 0:00,BTC/USDT,5004.96,5205,4928.59,5043.89,41770.84231,210963411.6,281237
1.55E+12,4/5/2019 0:00,BTC/USDT,4898.64,5028.22,4880.62,5004.95,39768.55281,197660830.7,292375
1.55E+12,4/4/2019 0:00,BTC/USDT,4932.59,5039.08,4777,4898.66,61054.25417,301411332,419141
1.55E+12,4/3/2019 0:00,BTC/USDT,4857.19,5275.01,4753.5,4932.6,109890.1257,548900970.9,692019
1.55E+12,4/2/2019 0:00,BTC/USDT,4144.54,4897.99,4140.54,4857.29,105383.6393,489018726.8,609133
1.55E+12,4/1/2019 0:00,BTC/USDT,4102.44,4158.7,4067,4144.56,25507.06764,105388238.1,184268
1.55E+12,3/31/2019 0:00,BTC/USDT,4106.99,4116.12,4082.57,4103.95,13525.08743,55472147.13,124046
1.55E+12,3/30/2019 0:00,BTC/USDT,4104.24,4140,4052,4106.97,19509.2926,79853835.58,162463
1.55E+12,3/29/2019 0:00,BTC/USDT,4028.22,4123.71,4024.03,4103.25,30084.21744,122585822.6,203826
1.55E+12,3/28/2019 0:00,BTC/USDT,4039.58,4039.7,4002,4027.81,20089.29388,80822230.58,157060
1.55E+12,3/27/2019 0:00,BTC/USDT,3948.77,4048,3936.15,4038.05,32364.55585,129681258,224309
1.55E+12,3/26/2019 0:00,BTC/USDT,3935.47,3958.98,3894,3948.55,29349.53763,115330071,192418
1.55E+12,3/25/2019 0:00,BTC/USDT,3991.35,3999.3,3888.71,3936.12,33192.89022,131507366.4,227739
1.55E+12,3/24/2019 0:00,BTC/USDT,4006.01,4006.02,3950,3992.18,17179.85065,68524082.75,131087
1.55E+12,3/23/2019 0:00,BTC/USDT,3987.89,4018.83,3978.01,4006.01,17302.60432,69169819.86,143155
1.55E+12,3/22/2019 0:00,BTC/USDT,3980.85,4008,3968.25,3986.93,20022.60632,79861943.81,153703
1.55E+12,3/21/2019 0:00,BTC/USDT,4043.04,4069.32,3880.01,3980.64,35997.68212,144010401.5,236100
1.55E+12,3/20/2019 0:00,BTC/USDT,4017.48,4050,3980.5,4043.04,23432.30026,94019734.23,175036
1.55E+12,3/19/2019 0:00,BTC/USDT,3987.83,4031,3970,4015.53,19893.74182,79503748.36,147394
1.55E+12,3/18/2019 0:00,BTC/USDT,3981.85,4037,3953.33,3987.81,22454.47801,89526258.39,157876
1.55E+12,3/17/2019 0:00,BTC/USDT,4005.98,4012,3950.01,3981.14,18814.25558,74893913.06,146953
1.55E+12,3/16/2019 0:00,BTC/USDT,3924.46,4056.98,3921.98,4005.98,28568.37612,114227606.4,216198
1.55E+12,3/15/2019 0:00,BTC/USDT,3877.12,3939.22,3872.2,3923.76,21740.0615,84919900.72,163866
1.55E+12,3/14/2019 0:00,BTC/USDT,3866,3920,3810.43,3877.12,27048.74853,104673038.8,196651
1.55E+12,3/13/2019 0:00,BTC/USDT,3882.69,3893.56,3840,3866,24461.00876,94680049.46,186572
1.55E+12,3/12/2019 0:00,BTC/USDT,3871.61,3905.2,3826.06,3882.73,26921.00862,104393849.4,182885
1.55E+12,3/11/2019 0:00,BTC/USDT,3915.99,3936.98,3830,3871.61,38066.88571,147721971.1,209916
1.55E+12,3/10/2019 0:00,BTC/USDT,3943.43,3943.43,3881.69,3916.82,23187.56141,90693949.72,167920
1.55E+12,3/9/2019 0:00,BTC/USDT,3864.88,3971.75,3854.75,3943.04,30979.74765,121353607,206869
1.55E+12,3/8/2019 0:00,BTC/USDT,3873.63,3932,3800,3864.89,34730.36659,135000852,211534
1.55E+12,3/7/2019 0:00,BTC/USDT,3861.84,3905.4,3840.4,3873.64,26455.25766,102585458.4,180520
1.55E+12,3/6/2019 0:00,BTC/USDT,3857.58,3907,3813.09,3861.84,24775.11883,95417637.59,165101
1.55E+12,3/5/2019 0:00,BTC/USDT,3716.1,3877.1,3703.55,3857.73,32962.53616,124945530.8,202444
1.55E+12,3/4/2019 0:00,BTC/USDT,3807.32,3830,3670.69,3715.3,34742.84166,129739738.2,218615
1.55E+12,3/3/2019 0:00,BTC/USDT,3819.97,3835,3781.32,3807.75,16718.16541,63791898.99,127681
1.55E+12,3/2/2019 0:00,BTC/USDT,3822.17,3841.31,3772.25,3819.93,19445.83836,74175357.78,149854
1.55E+12,3/1/2019 0:00,BTC/USDT,3814.26,3857,3813.01,3823,23174.57217,88851336.52,179860
1.55E+12,2/28/2019 0:00,BTC/USDT,3818.04,3888,3763.87,3813.69,32561.96104,124703738.4,233849
1.55E+12,2/27/2019 0:00,BTC/USDT,3809.31,3838.85,3677.17,3818.07,31500.99547,119564023.1,201626
1.55E+12,2/26/2019 0:00,BTC/USDT,3828.44,3841.51,3777,3809.23,28838.74804,109932596.1,213897
1.55E+12,2/25/2019 0:00,BTC/USDT,3743.56,3872.66,3740,3827.92,38102.96625,145285565.2,262716
1.55E+12,2/24/2019 0:00,BTC/USDT,4118,4198,3712.66,3743.56,62224.18689,244146803.5,410578
1.55E+12,2/23/2019 0:00,BTC/USDT,3962,4162.02,3933.15,4117.76,33657.94288,135782959.4,231563
1.55E+12,2/22/2019 0:00,BTC/USDT,3937.31,3988,3926.65,3962,23943.16375,94739322.75,179588
1.55E+12,2/21/2019 0:00,BTC/USDT,3969.74,4016.48,3901.03,3937.31,31103.88473,122714273.9,209571
1.55E+12,2/20/2019 0:00,BTC/USDT,3907.35,3986.98,3870.66,3969.74,36205.14085,142571564.6,250176
1.55E+12,2/19/2019 0:00,BTC/USDT,3897.35,3994.52,3856,3907.79,50207.17267,197091641,332281
1.55E+12,2/18/2019 0:00,BTC/USDT,3667.62,3925,3655,3898.6,64042.73049,242898012.8,393515
1.55E+12,2/17/2019 0:00,BTC/USDT,3617.22,3700.11,3604.4,3667.58,25690.22778,93426433.13,179511
1.55E+12,2/16/2019 0:00,BTC/USDT,3602.49,3648.2,3597.91,3618.41,19565.99275,70894921.81,149393
1.55E+12,2/15/2019 0:00,BTC/USDT,3590.57,3653.23,3573.45,3602.47,20777.8729,74938358.18,151256
1.55E+12,2/14/2019 0:00,BTC/USDT,3608.34,3626.4,3568.11,3590.56,21753.50126,78367545.58,155215
1.55E+12,2/13/2019 0:00,BTC/USDT,3631.51,3670,3591.75,3609.4,25773.99765,93350740.95,167690
1.55E+12,2/12/2019 0:00,BTC/USDT,3631.05,3667.6,3582.34,3631.46,29479.59823,106766440,198996
1.55E+12,2/11/2019 0:00,BTC/USDT,3679.75,3684.9,3615.53,3631.05,24954.61457,90731831.9,172626
1.55E+12,2/10/2019 0:00,BTC/USDT,3665.18,3684.99,3609.76,3680.06,23250.60263,84696423.96,171099
1.55E+12,2/9/2019 0:00,BTC/USDT,3660.27,3680.02,3625.13,3665.18,24759.83372,90488500.07,192209
1.55E+12,2/8/2019 0:00,BTC/USDT,3398.4,3733.58,3373.1,3659.04,47968.05801,170118212.5,277242
1.55E+12,2/7/2019 0:00,BTC/USDT,3407,3426.45,3390,3398.4,18665.53864,63611505.79,148209
1.55E+12,2/6/2019 0:00,BTC/USDT,3471.57,3482.72,3380,3405.37,35310.24485,120500703,207024
1.55E+12,2/5/2019 0:00,BTC/USDT,3463.22,3478.97,3448.43,3471.59,25264.41503,87491347.06,162066
1.55E+12,2/4/2019 0:00,BTC/USDT,3458.11,3484.88,3433.31,3463.22,23131.98111,80024258.23,155686
1.55E+12,2/3/2019 0:00,BTC/USDT,3504.06,3511.09,3426,3458.11,19867.33639,68801620.06,138592
1.55E+12,2/2/2019 0:00,BTC/USDT,3462.2,3526.4,3440.29,3504.77,17920.802,62134037.98,153234
1.55E+12,2/1/2019 0:00,BTC/USDT,3434.1,3488,3401.2,3462.07,25260.47616,87075914.23,167520
1.55E+12,1/31/2019 0:00,BTC/USDT,3457.5,3489.2,3418.8,3434.1,29607.19025,101928347,198100
1.55E+12,1/30/2019 0:00,BTC/USDT,3410.04,3478,3387.1,3458.18,23968.26024,82521122.86,180820
1.55E+12,1/29/2019 0:00,BTC/USDT,3434,3443.45,3349.92,3411.04,29544.92898,100542807.5,189650
1.55E+12,1/28/2019 0:00,BTC/USDT,3550.05,3557.75,3380.27,3434.15,40405.1114,139258708.8,260799
1.55E+12,1/27/2019 0:00,BTC/USDT,3565.62,3579,3486,3550.84,22735.59816,80743416.85,163855
1.55E+12,1/26/2019 0:00,BTC/USDT,3566.69,3662.94,3545,3565.25,19476.53234,69841766.65,135369
1.55E+12,1/25/2019 0:00,BTC/USDT,3569.07,3587.15,3522.51,3565.29,17608.34667,62634926.46,153413
1.55E+12,1/24/2019 0:00,BTC/USDT,3552.97,3589,3529.22,3569.62,20826.25118,74037052.87,162159
1.55E+12,1/23/2019 0:00,BTC/USDT,3570.41,3607.98,3514.5,3552.82,24938.8427,88816396.35,192892
1.55E+12,1/22/2019 0:00,BTC/USDT,3526.88,3608.5,3434.85,3570.93,29336.44297,103804480.1,195484
1.55E+12,1/21/2019 0:00,BTC/USDT,3539.26,3559.51,3475.5,3526.9,19644.43684,69316548.77,160825
1.55E+12,1/20/2019 0:00,BTC/USDT,3665.75,3693.73,3475,3539.28,27901.9386,99767239.95,204941
1.55E+12,1/19/2019 0:00,BTC/USDT,3594.87,3720,3594.23,3665.3,22171.57812,81354185.9,175054
1.55E+12,1/18/2019 0:00,BTC/USDT,3613.32,3620,3565.75,3594.87,22713.44676,81699723.54,177567
1.55E+12,1/17/2019 0:00,BTC/USDT,3591.84,3634.7,3530.39,3616.21,29755.44084,106709137,217797
1.55E+12,1/16/2019 0:00,BTC/USDT,3553.06,3645,3543.51,3591.84,27480.17998,98504455.21,205159
1.55E+12,1/15/2019 0:00,BTC/USDT,3626.08,3648.42,3516.62,3553.06,34137.99746,122785440.2,231684
1.55E+12,1/14/2019 0:00,BTC/USDT,3477.56,3671.87,3467.02,3626.09,35235.21122,125631820.1,229452
1.55E+12,1/13/2019 0:00,BTC/USDT,3584.1,3611.1,3441.3,3476.81,26385.75745,92882249.47,183113
1.55E+12,1/12/2019 0:00,BTC/USDT,3601.31,3618.19,3530,3583.13,21999.92835,78908770.68,175679
1.55E+12,1/11/2019 0:00,BTC/USDT,3585.88,3658,3465,3601.31,38338.65473,137560743.6,264996
1.55E+12,1/10/2019 0:00,BTC/USDT,3966.06,3996.01,3540,3585.88,59402.22851,221789348,374760
1.55E+12,1/9/2019 0:00,BTC/USDT,3955.45,4006.81,3930.04,3966.65,28989.43951,115218950.3,209240
1.55E+12,1/8/2019 0:00,BTC/USDT,3976.76,4069.8,3903,3955.13,38901.42312,154778846.5,242898
1.55E+12,1/7/2019 0:00,BTC/USDT,3987.62,4017.9,3921.53,3975.45,31869.84626,126830380.5,221219
1.55E+12,1/6/2019 0:00,BTC/USDT,3771.12,4027.71,3740,3987.6,36553.80671,142198812.2,240496
1.55E+12,1/5/2019 0:00,BTC/USDT,3790.09,3840.99,3751,3770.96,30490.66775,115893501.3,203673
1.55E+12,1/4/2019 0:00,BTC/USDT,3767.2,3823.64,3703.57,3792.01,29519.55467,111034550.6,192232
1.55E+12,1/3/2019 0:00,BTC/USDT,3857.57,3862.74,3730,3766.78,29406.94836,111657372.7,199812
1.55E+12,1/2/2019 0:00,BTC/USDT,3796.45,3882.14,3750.45,3858.56,35156.46337,133876627.2,218538
1.55E+12,1/1/2019 0:00,BTC/USDT,3701.23,3810.16,3642,3797.14,23741.68703,88149249.09,154227
1.55E+12,12/31/2018 0:00,BTC/USDT,3803.12,3810,3630.33,3702.9,29991.77835,111847216.1,190308
1.55E+12,12/30/2018 0:00,BTC/USDT,3696.71,3903.5,3657.9,3801.91,33222.36926,124966229.5,218929
1.55E+12,12/29/2018 0:00,BTC/USDT,3839,3892,3670,3695.32,38874.3739,148205200.1,244844
1.55E+12,12/28/2018 0:00,BTC/USDT,3567.89,3887.25,3540.04,3839.26,45964.30499,170638519.2,251040
1.55E+12,12/27/2018 0:00,BTC/USDT,3777.74,3813.98,3535,3567.91,44097.39291,161915849.9,262733
1.55E+12,12/26/2018 0:00,BTC/USDT,3745.56,3837.15,3656.74,3777.74,42629.37582,159705204.5,267746
1.55E+12,12/25/2018 0:00,BTC/USDT,4010.11,4020,3646.41,3745.79,62725.62943,235584303,356377
1.55E+12,12/24/2018 0:00,BTC/USDT,3929.71,4198,3924.83,4008.01,64647.80913,264628967.1,400403
1.55E+12,12/23/2018 0:00,BTC/USDT,3948.91,4021.53,3870,3929.71,40117.53153,158756356.8,258417
1.55E+12,12/22/2018 0:00,BTC/USDT,3840.25,3979,3785,3948.91,42822.35087,165085567.6,249148
1.55E+12,12/21/2018 0:00,BTC/USDT,4051.86,4139.99,3764,3838.66,82343.85011,325803280,436187
1.55E+12,12/20/2018 0:00,BTC/USDT,3660.01,4120,3635,4049.62,101543.836,399967057.8,500506
1.55E+12,12/19/2018 0:00,BTC/USDT,3653,3912.73,3622.55,3662.22,94137.34101,352638213.5,434026
1.55E+12,12/18/2018 0:00,BTC/USDT,3509.03,3678.59,3424.47,3652.98,61369.61526,216563775,296433
1.55E+12,12/17/2018 0:00,BTC/USDT,3229.22,3585,3216,3509.08,66761.7517,228756567.6,283814
1.54E+12,12/16/2018 0:00,BTC/USDT,3211.71,3294,3186,3228.67,24628.80854,80068159.4,125565
1.54E+12,12/15/2018 0:00,BTC/USDT,3225.19,3276.5,3156.26,3211.72,29796.04144,95588793.64,139806
1.54E+12,12/14/2018 0:00,BTC/USDT,3302.06,3335.39,3177,3224.17,44492.98381,145101409.5,184525
